Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ34,OUT017,2882.137823898327
FDU45,OUT017,1744.4924670696164
NCD42,OUT035,701.0692495555959
FDX25,OUT045,2577.7007606182124
NCR29,OUT046,958.7565212715344
FDX43,OUT019,3087.1154901851332
FDB04,OUT010,1164.2880693148254
FDR49,OUT027,557.8255604454462
FDS39,OUT018,2275.6614562530012
FDW58,OUT045,1800.211853138033
FDG22,OUT019,721.336814684495
FDG31,OUT017,968.3098487651332
NCV53,OUT027,4213.886138165824
DRJ37,OUT035,2283.2219207388007
FDV07,OUT035,1796.7350966040904
FDW52,OUT018,2546.778218771513
FDT15,OUT045,2923.1387411932446
FDD02,OUT018,1734.2149419283996
FDM16,OUT035,1225.8348351368004
NCE55,OUT046,2473.7085525260336
FDB57,OUT018,3471.014275598289
FDQ04,OUT013,756.9399679559137
FDQ47,OUT019,-340.42955555591834
FDY14,OUT019,4027.058021861434
DRK37,OUT017,2947.760106046084
FDO25,OUT017,2892.08849552018
FDL57,OUT046,4039.649816536097
NCK29,OUT018,1526.7848252276126
FDK46,OUT027,4533.682947708046
NCB43,OUT010,2384.3666459205124
DRE01,OUT027,3479.4298275347683
FDC46,OUT018,2463.6377937884536
FDQ23,OUT045,1781.1421281553667
FDX38,OUT049,837.7012585153534
FDG60,OUT018,3501.275018480439
FDW55,OUT017,3923.696290989803
FDP39,OUT013,900.4856064368578
FDB20,OUT018,1154.312531700336
FDV21,OUT017,1350.2055790293743
FDZ02,OUT013,1805.384376989914
FDP19,OUT027,1692.1758156637989
FDA38,OUT035,3911.8651251928677
FDH22,OUT045,1624.5996978174735
DRM11,OUT045,4050.7408224291103
FDO12,OUT027,3505.647260774451
FDT14,OUT049,1576.76903886722
FDW34,OUT010,3832.281449762195
FDG04,OUT027,3375.8998438526105
FDW59,OUT018,1361.4995755249329
FDR33,OUT018,1743.9844579651872
FDP32,OUT013,2480.982304473935
FDL13,OUT027,3843.291166714869
FDD22,OUT013,1771.0448880662698
FDV40,OUT027,1583.7830836909234
NCD55,OUT046,827.1379264523857
FDQ20,OUT010,731.512114274592
FDD28,OUT045,902.6626451618431
FDC39,OUT045,2796.596906530245
NCR17,OUT049,2007.5524815459248
DRO35,OUT018,1784.7329208607298
FDF40,OUT049,4020.0562169172554
FDR31,OUT018,2202.363465252358
NCQ41,OUT017,3201.612470293632
FDP38,OUT046,944.9135437498189
NCU54,OUT027,3289.9978796383875
FDG22,OUT018,460.1823941347793
DRK59,OUT013,3775.5757358817064
FDC37,OUT046,1791.103025867389
NCO42,OUT013,2554.382543302505
NCT42,OUT017,2434.5244750897873
FDX27,OUT035,1619.6515698032235
FDV40,OUT018,1196.73827050205
FDT45,OUT027,1054.8426174593988
FDS47,OUT019,805.6079081199969
FDR45,OUT035,3800.7093546212345
FDB03,OUT045,3227.5553148043364
FDO49,OUT035,879.209571413623
FDU60,OUT027,2803.777611583362
FDB26,OUT018,793.2286600927364
FDB46,OUT017,3082.321919142385
FDQ37,OUT019,2803.3675513953713
FDN03,OUT017,4010.761406571404
NCX30,OUT045,3970.803002142282
FDK32,OUT019,2469.013416257083
DRM47,OUT013,3256.3281640128334
NCO02,OUT046,1022.1911057326251
FDP04,OUT013,1359.9541923017496
NCO43,OUT049,1672.3075231755502
FDD59,OUT013,1414.3500498494723
FDQ10,OUT017,2689.252675743486
FDW45,OUT035,2306.5105374640116
NCK30,OUT049,3971.2013339794867
FDU31,OUT018,3390.914204812412
NCQ17,OUT019,1946.658340206919
FDN01,OUT017,2594.0833193236285
FDZ19,OUT049,2611.8495938939413
DRG37,OUT017,2483.795641848101
FDE32,OUT045,550.9826276909189
FDO34,OUT049,2724.4860563687907
FDM04,OUT019,1252.0653537109501
FDZ25,OUT049,2791.8240350277592
FDU08,OUT049,1706.3729775160864
NCW30,OUT045,4262.934903076242
NCM18,OUT013,1009.2999281767225
FDS22,OUT035,729.3550311471881
NCH18,OUT017,3804.456890524467
FDC23,OUT013,3109.134305837033
FDY46,OUT013,3093.5705692439587
NCU06,OUT046,3518.258133260293
FDX57,OUT045,1521.972254922046
FDX36,OUT027,3392.237196004622
FDL16,OUT045,189.2507965489931
FDT16,OUT010,4003.2450921321215
FDN16,OUT018,1447.552412996698
FDC03,OUT046,3058.337324991011
DRF60,OUT013,3936.0252646318513
FDS27,OUT027,3458.275001033093
FDP33,OUT010,3554.2920028913322
FDJ36,OUT018,1108.998838062169
NCR42,OUT013,779.295484709437
FDV14,OUT017,1262.4611491449905
NCP42,OUT035,3202.4071720481625
FDB50,OUT027,998.3663103688195
NCC30,OUT027,3101.4522476215534
FDA23,OUT018,1515.6241134599659
FDW16,OUT017,1367.123367333803
FDQ52,OUT010,3222.74847520149
FDB58,OUT049,2461.6572636696073
NCP29,OUT049,795.8864851983344
NCM05,OUT045,4116.507203388443
FDO25,OUT013,3187.383586025411
NCM54,OUT046,2265.9944217213997
NCL54,OUT046,3002.0123218327644
FDL39,OUT010,2612.866836505127
FDF53,OUT018,2519.5219700801063
NCQ42,OUT035,1976.6763740441202
FDF58,OUT013,1363.369140070521
FDZ04,OUT035,1043.2748937048636
FDE26,OUT019,1988.964129135933
FDS60,OUT017,2768.636903723982
FDV58,OUT017,2644.573948020101
FDM04,OUT045,837.4757628230473
FDE08,OUT035,2234.12958797636
NCB43,OUT049,2690.784661247075
FDU11,OUT010,1510.7470632873228
FDF22,OUT019,3329.0549024154425
FDE24,OUT013,2205.737871918609
DRJ49,OUT046,2313.4391962081245
NCQ53,OUT035,3768.507446078973
NCL41,OUT013,799.4265127273502
FDR22,OUT013,2042.2620696025333
FDH04,OUT035,1624.205536198995
DRH15,OUT045,429.30883633543635
FDY40,OUT049,1015.757125187949
NCI17,OUT035,1104.6253779277758
NCC18,OUT013,3111.642093370243
FDY28,OUT027,3081.2024280989535
FDB45,OUT027,1989.3547753151834
NCL30,OUT018,1860.1218996085772
FDM10,OUT017,3103.0752514824017
FDH22,OUT027,1844.5075516373327
NCZ53,OUT017,3033.1939597227138
NCI18,OUT013,3813.622183103016
FDH14,OUT027,2470.337034366934
FDR36,OUT027,593.8114095986057
FDW01,OUT045,2295.026482814803
FDK02,OUT027,1826.2463067140743
FDJ02,OUT018,2286.0605147555543
FDU55,OUT013,4318.1286097674965
NCV18,OUT027,1310.7492440626775
FDH14,OUT018,2059.130005508585
FDZ37,OUT045,1549.9369203153692
FDX49,OUT049,3484.8635643953385
NCD43,OUT046,1879.3652908339827
FDZ07,OUT013,951.8159313921788
FDK43,OUT035,2067.8542665674795
FDR32,OUT018,3354.4827160009554
FDT39,OUT013,2797.2945228271965
NCV54,OUT017,1894.7913359007762
FDF38,OUT018,668.1655904735635
FDV60,OUT046,2805.7139512021895
FDH44,OUT027,2611.002858290307
FDS21,OUT046,1116.354593662305
NCL41,OUT045,596.2360948457281
FDM46,OUT017,928.6846816962316
FDU27,OUT045,192.81691936503194
NCJ54,OUT017,3541.533463797452
DRG51,OUT018,2674.4600684940924
NCA29,OUT019,2905.8999418084277
FDR47,OUT045,2836.490041880301
NCL19,OUT027,2607.1041378803347
DRG01,OUT049,1447.739642278968
FDG10,OUT046,1186.7443583502645
NCV05,OUT049,2531.0001106004675
NCH18,OUT019,3917.0276726482007
FDV14,OUT018,1238.4679941696777
DRJ23,OUT035,2950.739749902743
DRJ11,OUT046,2852.4965588870436
FDZ03,OUT017,2696.6432387095265
FDI27,OUT010,671.3293839270736
FDJ14,OUT018,1194.942509763434
FDU32,OUT017,1945.8463967519929
FDD47,OUT027,2494.4743913306847
DRF36,OUT035,3047.2505502191634
FDM21,OUT046,3996.5075167809264
FDV10,OUT018,528.7236994052291
FDH60,OUT018,2764.8026279437436
FDX47,OUT010,2495.4249536714888
FDT19,OUT019,2036.6252406329877
FDO11,OUT045,4037.732595051275
FDH24,OUT027,2829.2068371711794
FDL02,OUT018,1297.1196466950714
FDB02,OUT049,2903.131534077751
FDA43,OUT046,3068.092415878509
FDG52,OUT045,649.1710969868836
DRC12,OUT013,3192.3577550710106
FDY37,OUT018,2204.376461031421
NCU18,OUT045,2170.8619594507036
FDU09,OUT035,803.096429458994
DRJ25,OUT027,552.4552821566613
DRE12,OUT018,1622.343890070315
DRL47,OUT017,1896.4253453800775
DRK01,OUT046,1547.0253570963469
FDC22,OUT019,2366.9967138306383
FDG44,OUT013,834.9237422219921
FDW04,OUT035,1995.0267303612127
FDK09,OUT049,3397.748810638197
NCN43,OUT035,2077.706674908837
FDG04,OUT049,3165.7166285525527
FDH32,OUT010,1184.3536523832881
DRI47,OUT017,2327.9047944078447
DRE15,OUT013,1525.06854170503
FDY11,OUT035,1159.7931063958895
FDO60,OUT049,764.0546819023439
FDQ20,OUT018,663.2412361257775
FDO57,OUT027,2488.9726376158796
FDT14,OUT019,1320.232346498713
FDA57,OUT049,683.3148853772618
DRN35,OUT017,425.6225783636728
FDJ03,OUT046,756.5677082960065
FDX28,OUT017,1205.6478530000095
DRE25,OUT045,1305.4807308509335
FDR09,OUT046,3977.353478489171
FDB23,OUT035,3671.9921236511254
FDO08,OUT045,2551.6832714879783
FDQ23,OUT049,1769.242552579337
FDW04,OUT013,2228.4048560447736
DRK13,OUT010,2507.9088494485113
NCL17,OUT027,2374.114746405423
FDY21,OUT035,2439.5203749911016
FDJ38,OUT027,3413.6131315771927
FDA37,OUT019,1998.2282209607583
FDV43,OUT013,761.2179021801239
FDL36,OUT046,1369.322904486773
FDD53,OUT045,645.8922478041895
FDZ19,OUT010,2364.161874346257
FDV21,OUT045,1423.1729871101452
NCL54,OUT018,2837.3938365793
DRI47,OUT027,2621.9589280981745
DRG03,OUT049,2410.2703045914022
FDG21,OUT013,2085.096954685927
FDW03,OUT018,1694.7697162784825
NCI55,OUT046,2098.3688241637683
DRC36,OUT019,2846.467765284193
FDH22,OUT017,1581.8818148505707
FDV20,OUT045,1909.7381652944496
NCU41,OUT027,3238.595412124585
FDN46,OUT027,1437.756758146381
FDK50,OUT045,2654.58234519124
NCA05,OUT027,2653.891241827878
DRH01,OUT018,2367.6271377314188
FDT08,OUT018,2237.0858284414826
FDM08,OUT018,3404.539441588342
FDZ07,OUT035,705.8369328714798
FDS22,OUT017,739.1316178113557
FDV35,OUT027,2327.1846793656186
FDI28,OUT010,1290.5724546744495
FDW58,OUT027,2108.2381633391415
FDT52,OUT045,3859.461306303612
FDY34,OUT046,2823.4291963486794
FDR10,OUT046,2731.6178287986113
FDK57,OUT017,1690.0567025631644
FDR02,OUT027,2068.1626886425365
FDX49,OUT046,3536.4472646628237
FDQ20,OUT046,817.476055443356
DRK23,OUT045,3863.05575855184
NCW06,OUT046,3040.577927745242
FDR31,OUT017,2257.5624470500115
NCE43,OUT013,2604.6204931037173
DRO59,OUT027,1412.816432774176
FDN09,OUT049,3920.59970955523
FDR11,OUT046,2179.7007108817415
FDO57,OUT013,2424.0272357597314
NCX18,OUT017,3182.941411583877
FDB05,OUT018,3683.5725268539863
FDQ08,OUT018,970.626556187166
NCG43,OUT035,1289.173584011649
FDJ56,OUT013,1214.9849680630214
FDA13,OUT010,229.53903919607183
FDO56,OUT017,1786.0263451874089
FDB37,OUT018,3843.6573055408953
FDZ02,OUT018,1501.1733809958932
FDQ24,OUT046,3849.2083130630926
FDM16,OUT013,1463.8280883147345
FDU35,OUT049,1498.6826660291954
FDT35,OUT035,2428.9480378769185
NCX30,OUT049,3991.709194403531
FDG04,OUT017,3054.29626293993
FDI12,OUT035,1111.7095356045284
FDE35,OUT035,972.1279372659519
NCP14,OUT027,1619.2158743406872
NCY53,OUT045,1640.2118946765404
FDP49,OUT017,726.7813830718515
FDQ04,OUT017,469.1487615489459
FDM39,OUT035,2788.2062232747485
FDO58,OUT019,2685.5149004849372
FDC56,OUT017,1497.6133378419981
NCQ54,OUT046,2825.7868612964558
FDV10,OUT027,825.2719463531103
NCK17,OUT046,764.2464731564396
NCF55,OUT027,932.8348704219534
FDV33,OUT013,4385.685428473556
NCH29,OUT019,1690.7556988281685
FDA37,OUT027,2171.831630945657
FDH46,OUT018,1568.8981742494834
FDS25,OUT035,1326.7783477740995
FDH04,OUT027,1811.2021406657295
FDX52,OUT046,3101.8370636494146
NCD42,OUT017,659.5796898867047
FDW47,OUT017,1838.810781371667
FDL25,OUT027,1322.2725526213908
NCJ06,OUT010,1856.9138341748767
FDY09,OUT013,3015.5383577905122
FDS40,OUT046,862.0867977870621
FDH41,OUT017,3166.8807929510076
FDG38,OUT035,1308.926803036742
FDU03,OUT027,2868.846119025944
FDV20,OUT046,1980.4410273836656
DRB13,OUT045,3211.3563633312297
NCQ30,OUT013,2208.339423321391
NCH06,OUT013,3917.814985446752
FDU50,OUT018,1933.6753217005971
NCO42,OUT019,2533.0829309084693
FDW09,OUT018,1257.9719890021988
FDH04,OUT013,1835.5807010458411
FDC21,OUT045,1703.944224376788
FDL21,OUT049,849.7505506988746
FDM46,OUT010,561.3194017258975
FDT22,OUT019,514.5922755725878
FDB28,OUT035,2911.3935629980624
FDI12,OUT018,1075.5414010728746
FDA28,OUT045,1962.4206716693552
FDF59,OUT013,2109.4068086857224
FDM45,OUT027,1972.6476542598793
FDQ56,OUT017,1012.034607283189
FDR46,OUT049,1893.2237124422572
FDT01,OUT013,2912.4574954525415
FDD16,OUT027,1464.5244486754455
NCU30,OUT010,2579.6572549084667
FDM40,OUT010,1327.8252330466894
FDI56,OUT035,1262.1105435866448
NCS30,OUT013,2043.2872100760032
FDU08,OUT017,1592.9954214447062
FDX51,OUT027,3409.244496256062
FDA43,OUT045,3016.0883222510092
FDX59,OUT010,430.4082040143512
FDC37,OUT018,1622.753467887982
FDP58,OUT013,3250.1292694072363
NCY42,OUT035,2392.7009733359264
FDF21,OUT018,2839.767346073746
FDU10,OUT027,850.9462415686539
DRL47,OUT018,1863.0190534065841
FDA58,OUT018,3863.1608425266495
FDJ22,OUT049,3004.576218917533
FDK50,OUT046,2701.566655918512
FDO38,OUT035,1065.0062572759416
DRF60,OUT035,3719.8455479319964
NCZ42,OUT019,4062.3765898609345
FDD35,OUT049,2010.617867996738
FDL25,OUT045,1115.1807494968052
FDJ16,OUT013,828.3788450532884
DRK59,OUT049,3616.388601923376
FDI50,OUT046,3789.5724021596616
NCB19,OUT045,1214.6916999295063
DRI37,OUT035,629.5535818102871
FDA14,OUT027,2476.3425926588134
FDC08,OUT018,3181.8456674888585
FDS45,OUT046,1838.9342142388268
FDI21,OUT049,1043.1291843541221
DRJ47,OUT035,2690.0254960785096
DRE37,OUT027,2985.914282054877
FDT55,OUT018,2396.866994592092
NCG42,OUT027,2291.636453718147
FDA31,OUT049,2475.554813290779
NCW42,OUT046,3732.572638616901
FDF50,OUT017,2719.003338647479
FDK56,OUT049,2613.2105048317717
FDX10,OUT035,251.8202759874548
NCK07,OUT027,2792.512428238617
FDZ49,OUT017,3030.3848434773863
FDR33,OUT013,2040.1329912978144
FDO44,OUT018,1862.9991676846766
FDA20,OUT046,2943.131979422258
NCL30,OUT045,1970.6609225118336
FDI05,OUT019,616.2098137643043
FDQ12,OUT018,3539.602451336712
FDH47,OUT017,1650.6986927197722
FDH34,OUT018,2916.373816439449
FDF29,OUT046,2244.709303854863
FDG40,OUT018,481.2602911431677
NCE18,OUT017,3968.7599317588683
FDP21,OUT010,3072.4674958005635
FDY50,OUT013,1263.9452896692092
FDB36,OUT049,2329.366796001006
NCZ29,OUT049,1918.6163773087283
FDU20,OUT018,1854.2544482211779
FDO56,OUT013,2083.5813129417766
FDW31,OUT049,3169.5667092441035
DRH59,OUT013,1348.4057070933195
NCB30,OUT017,3115.703853293435
FDK43,OUT027,2337.3528556579768
FDW43,OUT045,3664.508932978337
NCL19,OUT017,2276.7484556258205
FDJ27,OUT046,1282.317744846092
FDC45,OUT046,2309.770422266447
FDY40,OUT035,595.5636543208238
NCM41,OUT035,1452.0822627648959
NCK18,OUT019,2977.220333316749
FDP37,OUT049,1629.4519711301327
FDA27,OUT027,4312.999673694543
NCX30,OUT035,3921.7666639171584
FDR09,OUT017,3786.633275068005
FDG08,OUT027,2411.7320290719726
NCU30,OUT013,2890.3341752868437
FDB16,OUT017,1351.6238299816396
FDM16,OUT017,1182.2289422515569
FDC48,OUT013,1655.5121876450467
NCF18,OUT046,2826.9573713452737
FDU46,OUT018,1452.795098759867
FDH41,OUT018,3130.661125341816
NCN42,OUT010,2404.133183289665
FDU49,OUT046,1496.130564647341
FDB20,OUT027,1444.4503332481363
FDG50,OUT019,1739.1892663514518
FDW20,OUT045,1978.0210151186438
NCO55,OUT049,1560.191921292011
FDX48,OUT046,2510.9382609009444
FDU48,OUT046,2082.731872152308
FDR48,OUT019,1792.5519033981873
FDK27,OUT013,2320.2003092688283
FDT35,OUT013,2617.0980569309177
FDN12,OUT049,1599.4630328885723
NCE31,OUT019,-451.81785762470463
FDL21,OUT017,750.8057558410655
FDV56,OUT017,1746.3503881012766
FDR16,OUT017,3075.004697534041
NCP41,OUT049,1874.3912376518383
FDJ27,OUT013,1443.3891302742122
FDA07,OUT017,1962.5456484655842
FDK55,OUT049,1508.5665084892353
FDM33,OUT049,3302.0379450807013
FDY46,OUT046,2965.579603371574
FDD36,OUT046,2036.3032602333333
FDB12,OUT027,1576.6262308385521
FDF28,OUT019,2126.6795603378196
NCE07,OUT019,2594.9789286254127
FDW50,OUT027,2698.721954691202
NCW18,OUT017,3572.067299046419
NCJ17,OUT019,583.9164603423014
DRZ24,OUT010,1569.611439454351
FDS07,OUT035,1999.087987986204
NCW05,OUT010,797.2078070884818
FDZ22,OUT018,1242.7758166780222
FDK02,OUT046,2142.5491747329543
FDZ45,OUT027,3531.6258704076754
FDL25,OUT046,1159.9841615499245
FDS08,OUT045,2753.7910894411834
NCZ42,OUT027,4088.556623092878
FDX57,OUT035,1474.7054101948634
FDF21,OUT046,3008.596245611705
FDJ56,OUT018,855.9983427802035
FDX10,OUT013,479.1426300702806
DRG48,OUT035,2440.5145044359997
DRN37,OUT046,2490.7277849321836
NCY41,OUT018,309.2277155324409
FDN28,OUT045,1745.981823449125
FDE34,OUT045,2593.4582859326983
FDR10,OUT045,2712.9173744222244
FDC32,OUT017,1126.1498864002715
DRG13,OUT046,2668.3119853133358
FDP59,OUT049,1604.6813070602766
NCT53,OUT010,2549.8414039905547
FDL57,OUT027,4179.000832142727
FDN32,OUT010,3029.7091275659513
FDK09,OUT018,3251.708971191005
FDA52,OUT010,2074.6780461399867
FDC57,OUT049,2996.989124140473
FDI09,OUT035,3307.9916505008405
NCB07,OUT046,2998.4216633658725
FDP26,OUT035,1206.62642544329
FDP40,OUT027,2055.905576861609
FDL15,OUT013,2559.682061264717
FDV07,OUT046,2053.3115689376245
FDS03,OUT017,842.0322084604522
FDE50,OUT049,3059.181052340824
FDQ15,OUT017,666.5241219512936
FDQ33,OUT010,1935.1513500288675
FDT22,OUT013,844.980931048809
DRO35,OUT035,1868.0497631547441
FDJ41,OUT049,4283.896253259158
FDQ27,OUT035,1681.2143155759477
FDC26,OUT017,1352.5239849784884
NCF43,OUT027,2693.4533337480643
NCR50,OUT035,2495.051274814672
FDE39,OUT018,1863.9938524211866
FDN49,OUT027,529.0164051189458
DRG11,OUT035,1533.3123605149303
NCA18,OUT049,1857.215369540936
FDM36,OUT018,2555.7820729975865
FDW32,OUT017,1034.7234953175248
NCQ18,OUT010,780.8720474570473
FDX14,OUT027,1313.3194704216985
FDD46,OUT017,1933.6713775361204
FDI34,OUT019,3411.2103829924017
NCJ17,OUT035,868.5667310624776
FDB52,OUT035,4051.3260606812437
FDV55,OUT018,2096.8005656343194
FDC57,OUT046,2999.818924293373
FDB29,OUT046,1834.982951972128
NCO43,OUT035,1591.5931337659713
FDG44,OUT045,624.7015185689088
FDJ34,OUT045,1782.5695733943976
FDH40,OUT049,1202.4537093294566
NCD07,OUT027,1959.2302300846568
FDB41,OUT017,398.4263345850668
FDH47,OUT018,1035.2874972092213
DRK37,OUT035,3002.576689440746
FDM25,OUT019,2740.1994622363163
NCX06,OUT045,2976.8879875020175
NCS05,OUT017,2145.87972302283
FDS39,OUT045,2381.2690021017224
FDC47,OUT027,3463.1840216263336
FDG20,OUT013,2632.7074775610417
DRL23,OUT017,1715.1801248485172
FDY33,OUT013,2455.4963659302557
NCH18,OUT045,3853.4770767211267
FDX47,OUT035,2506.3620142493055
NCB06,OUT045,2311.6530050840083
FDP36,OUT049,1056.6355202330924
FDW44,OUT018,2678.692087636995
NCU41,OUT018,2856.1295879279423
NCS17,OUT046,1400.2995476552787
FDD46,OUT035,2028.5525456716714
FDE45,OUT017,2750.788980625064
FDI09,OUT017,3255.5994143896314
NCJ54,OUT010,3498.659167067315
NCA29,OUT018,2708.237476066981
NCN41,OUT027,2142.779415997935
FDY34,OUT035,2728.973124361506
NCG55,OUT035,1815.7867080540454
DRM49,OUT046,338.75494408068334
NCB42,OUT049,2038.1837981809258
FDE58,OUT045,1781.99397378922
DRJ25,OUT013,531.6003267709821
FDS47,OUT010,639.548767192955
FDY21,OUT049,2562.9705816945425
NCI54,OUT013,2003.3481205870776
FDO24,OUT017,1835.031190974576
FDY43,OUT035,2380.4391169319315
FDF35,OUT018,1086.7748721567732
NCP29,OUT019,564.6762986981958
FDN28,OUT027,1914.2603528228428
FDJ50,OUT018,868.7294362497014
FDQ14,OUT027,2537.414679511192
FDC37,OUT035,1723.2191369544526
FDN08,OUT046,1778.9053433286354
FDD04,OUT035,2397.631070812233
FDW34,OUT018,3792.538234779033
FDP04,OUT017,1099.2413928752685
NCG07,OUT017,2854.406477817174
NCN14,OUT018,2554.1371561433334
FDJ16,OUT045,633.6116564103831
NCM42,OUT045,1837.5156372450147
NCF19,OUT046,909.9063286590645
FDY21,OUT018,2403.50179298289
FDY19,OUT035,1785.9902842024276
FDV09,OUT045,2478.4240278186044
FDA28,OUT013,2383.798030665086
FDC38,OUT018,1640.0406277256552
FDL28,OUT045,3554.2571839629563
NCH43,OUT049,3362.6005175820537
NCN53,OUT045,665.3751448208714
NCW05,OUT017,1131.6634497339437
NCO30,OUT018,2922.113557901779
FDT04,OUT019,197.9738328134772
FDB27,OUT018,2977.720958411752
NCK07,OUT013,2819.727186711789
NCA53,OUT013,1198.3439356000235
FDB33,OUT018,2537.0169661751643
FDU37,OUT017,939.377001860601
FDR13,OUT035,1884.580988805701
FDE45,OUT049,2869.0949670020855
FDV37,OUT017,2836.8885075738763
FDX44,OUT019,1525.6315203890226
NCL06,OUT017,3902.9130171893194
FDJ28,OUT045,3104.663271088444
FDX55,OUT049,3420.3379328552255
NCK17,OUT018,602.0520370882186
FDH52,OUT035,991.7549434055472
FDN13,OUT027,1348.0576429143039
FDK44,OUT018,2235.5376939233793
FDU16,OUT046,1277.8207183360719
FDZ07,OUT017,652.8221500718173
NCN06,OUT027,2487.78826448154
FDH02,OUT010,1570.2729734605564
NCW18,OUT045,3892.406140878342
FDH57,OUT013,2311.1197268996657
FDV35,OUT045,2030.4211628488301
NCU29,OUT013,2609.639016949921
NCP02,OUT046,1042.900012081027
FDN44,OUT013,2840.424422309996
FDX03,OUT018,526.6581676647911
FDR11,OUT010,1689.9332181753489
FDA36,OUT046,3189.221186702478
FDP58,OUT027,3245.826142196307
FDH31,OUT045,1661.7272758289437
FDH34,OUT035,3005.87135610676
FDS13,OUT035,3788.743670375916
FDT01,OUT018,3449.637228525102
FDY09,OUT049,2889.696293427696
FDV33,OUT027,4359.834912853992
NCW29,OUT010,2061.8232969179735
NCN17,OUT045,1809.1396927552123
FDX01,OUT046,2040.1365530816402
FDL03,OUT049,3295.551180182727
DRL59,OUT049,1000.5857508983681
